Latitude	Longitude	Hash	Lithology	Age	Age Uncert	Unparsed Lithology
35.6077	-83.22433	35.6077;-83.22433	sed, 	769.4	231.0	sedimentary rocks | neoproterozoic sedimentary rocks | 
35.46708	-83.87813	35.46708;-83.87813	sed, 	769.4	231.0	sedimentary rocks | neoproterozoic sedimentary rocks | 
35.68764	-83.5355	35.68764;-83.5355	sed, 	769.4	231.0	sedimentary rocks | neoproterozoic sedimentary rocks | 
36.4026	137.8134	36.4026;137.8134	volc, ign, 	66.0	NaN	volcanic rocks | cenozoic volcanic rocks | 
36.405	137.8199	36.405;137.8199	volc, ign, 	66.0	NaN	volcanic rocks | cenozoic volcanic rocks | 
36.4033	137.8091	36.4033;137.8091	volc, ign, 	66.0	NaN	volcanic rocks | cenozoic volcanic rocks | 
36.4041	137.7725	36.4041;137.7725	volc, ign, 	66.0	NaN	volcanic rocks | cenozoic volcanic rocks | 
36.405	137.7725	36.405;137.7725	volc, ign, 	66.0	NaN	volcanic rocks | cenozoic volcanic rocks | 
36.4074	137.775	36.4074;137.775	volc, ign, 	66.0	NaN	volcanic rocks | cenozoic volcanic rocks | 
36.4092	137.7758	36.4092;137.7758	volc, ign, 	66.0	NaN	volcanic rocks | cenozoic volcanic rocks | 
36.406	137.7866	36.406;137.7866	volc, ign, 	66.0	NaN	volcanic rocks | cenozoic volcanic rocks | 
36.4075	137.7925	36.4075;137.7925	volc, ign, 	66.0	NaN	volcanic rocks | cenozoic volcanic rocks | 
36.4066	137.8076	36.4066;137.8076	volc, ign, 	66.0	NaN	volcanic rocks | cenozoic volcanic rocks | 
36.5192	137.7817	36.5192;137.7817	volc, ign, 	66.0	NaN	volcanic rocks | cenozoic volcanic rocks | 
36.4934	137.74	36.4934;137.74	volc, ign, 	66.0	NaN	volcanic rocks | cenozoic volcanic rocks | 
36.4868	137.7042	36.4868;137.7042	plut, ign, 	84.015	61.0	intrusive igneous rocks | mesozoic-cenozoic intrusive rocks | 
36.4784	137.6766	36.4784;137.6766	plut, ign, 	84.015	61.0	intrusive igneous rocks | mesozoic-cenozoic intrusive rocks | 
36.4775	137.6842	36.4775;137.6842	plut, ign, 	84.015	61.0	intrusive igneous rocks | mesozoic-cenozoic intrusive rocks | 
-13.61574	-75.72083	-13.61574;-75.72083	plut, ign, 	105.5	40.0	intrusive igneous rocks | mesozoic intrusive rocks | 
-13.51833	-75.64835	-13.51833;-75.64835	plut, ign, 	105.5	40.0	intrusive igneous rocks | mesozoic intrusive rocks | 
-13.51248	-75.65332	-13.51248;-75.65332	plut, ign, 	105.5	40.0	intrusive igneous rocks | mesozoic intrusive rocks | 
-13.52166	-75.675	-13.52166;-75.675	plut, ign, 	105.5	40.0	intrusive igneous rocks | mesozoic intrusive rocks | 
-13.54162	-75.67745	-13.54162;-75.67745	plut, ign, 	105.5	40.0	intrusive igneous rocks | mesozoic intrusive rocks | 
-13.56581	-75.7066	-13.56581;-75.7066	plut, ign, 	105.5	40.0	intrusive igneous rocks | mesozoic intrusive rocks | 
-13.57582	-75.7067	-13.57582;-75.7067	plut, ign, 	105.5	40.0	intrusive igneous rocks | mesozoic intrusive rocks | 
51.48768	8.46075	51.48768;8.46075	sed, 	389.04999999999995	30.0	sedimentary rocks | paleozoic sedimentary rocks | 
51.47452	8.75096	51.47452;8.75096	sed, 	389.04999999999995	30.0	sedimentary rocks | paleozoic sedimentary rocks | 
51.49134	8.74548	51.49134;8.74548	sed, 	389.04999999999995	30.0	sedimentary rocks | paleozoic sedimentary rocks | 
48.55179	8.15817	48.55179;8.15817	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
48.13208	8.25371	48.13208;8.25371	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
48.10637	8.21294	48.10637;8.21294	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
48.11765	8.20855	48.11765;8.20855	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
48.18631	8.22756	48.18631;8.22756	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
48.21471	8.24828	48.21471;8.24828	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
48.23992	8.21406	48.23992;8.21406	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
51.4689	8.34346	51.4689;8.34346	sed, 	389.04999999999995	30.0	sedimentary rocks | paleozoic sedimentary rocks | 
51.47872	8.19019	51.47872;8.19019	sed, 	389.04999999999995	30.0	sedimentary rocks | paleozoic sedimentary rocks | 
51.45691	8.15285	51.45691;8.15285	sed, 	389.04999999999995	30.0	sedimentary rocks | paleozoic sedimentary rocks | 
51.4779	8.38754	51.4779;8.38754	sed, 	389.04999999999995	30.0	sedimentary rocks | paleozoic sedimentary rocks | 
48.58476	8.12674	48.58476;8.12674	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
48.5782	8.19606	48.5782;8.19606	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
48.59712	8.17339	48.59712;8.17339	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
48.20965	8.23038	48.20965;8.23038	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
51.45726	8.43524	51.45726;8.43524	sed, 	389.04999999999995	30.0	sedimentary rocks | paleozoic sedimentary rocks | 
51.48358	8.44678	51.48358;8.44678	sed, 	389.04999999999995	30.0	sedimentary rocks | paleozoic sedimentary rocks | 
51.43122	8.34831	51.43122;8.34831	sed, 	389.04999999999995	30.0	sedimentary rocks | paleozoic sedimentary rocks | 
51.4916	8.30861	51.4916;8.30861	sed, 	389.04999999999995	30.0	sedimentary rocks | paleozoic sedimentary rocks | 
51.48546	8.41872	51.48546;8.41872	sed, 	389.04999999999995	30.0	sedimentary rocks | paleozoic sedimentary rocks | 
51.48783	8.35613	51.48783;8.35613	sed, 	389.04999999999995	30.0	sedimentary rocks | paleozoic sedimentary rocks | 
48.56878	8.16214	48.56878;8.16214	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
48.56933	8.14084	48.56933;8.14084	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
48.13191	8.22838	48.13191;8.22838	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
48.20725	8.29701	48.20725;8.29701	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
48.56424	8.2197	48.56424;8.2197	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
48.15036	8.23972	48.15036;8.23972	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
48.56877	8.16108	48.56877;8.16108	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
48.58928	8.16393	48.58928;8.16393	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
48.23426	8.21309	48.23426;8.21309	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
42.3191	8.97094	42.3191;8.97094	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
42.43659	8.99171	42.43659;8.99171	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
42.44576	9.47089	42.44576;9.47089	met, 	133.65	68.0	crystalline metamorphic rocks | mesozoic crystalline metamorphic rocks | 
42.11587	9.48672	42.11587;9.48672	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
42.43833	9.20752	42.43833;9.20752	met, 	133.65	68.0	crystalline metamorphic rocks | mesozoic crystalline metamorphic rocks | 
42.4825	9.18506	42.4825;9.18506	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
42.50914	9.16177	42.50914;9.16177	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
42.51329	9.17424	42.51329;9.17424	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
42.43489	9.22424	42.43489;9.22424	met, 	133.65	68.0	crystalline metamorphic rocks | mesozoic crystalline metamorphic rocks | 
42.30576	9.1459	42.30576;9.1459	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
42.29002	9.1309	42.29002;9.1309	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
42.47503	9.2192	42.47503;9.2192	met, 	133.65	68.0	crystalline metamorphic rocks | mesozoic crystalline metamorphic rocks | 
42.51833	9.44091	42.51833;9.44091	met, 	133.65	68.0	crystalline metamorphic rocks | mesozoic crystalline metamorphic rocks | 
42.413	9.254	42.413;9.254	met, 	133.65	68.0	crystalline metamorphic rocks | mesozoic crystalline metamorphic rocks | 
42.61409	9.44	42.61409;9.44	met, 	133.65	68.0	crystalline metamorphic rocks | mesozoic crystalline metamorphic rocks | 
42.23088	9.43835	42.23088;9.43835	met, 	133.65	68.0	crystalline metamorphic rocks | mesozoic crystalline metamorphic rocks | 
43.93161	4.74913	43.93161;4.74913	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
44.82496	4.79415	44.82496;4.79415	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
44.2868	4.60004	44.2868;4.60004	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
44.13922	4.68083	44.13922;4.68083	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
43.93418	4.56239	43.93418;4.56239	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
43.48331	3.44416	43.48331;3.44416	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
42.74584	2.96663	42.74584;2.96663	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
42.73744	2.98085	42.73744;2.98085	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
42.60919	3.01503	42.60919;3.01503	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
46.17504	6.24085	46.17504;6.24085	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
45.01829	4.93916	45.01829;4.93916	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
43.6617	5.5624	43.6617;5.5624	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.8425	5.97167	45.8425;5.97167	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
45.59085	5.63329	45.59085;5.63329	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
47.65575	-121.29278	47.65575;-121.29278	sed, 	538.8	NaN	sedimentary rocks | sedimentary rocks | 
47.7136	-121.16827	47.7136;-121.16827	sed, volc, ign, met, 	NaN	NaN	paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
47.82136	-120.42233	47.82136;-120.42233	plut, ign, 	105.5	40.0	intrusive igneous rocks | mesozoic intrusive rocks | 
47.81862	-121.55505	47.81862;-121.55505	basalt, volc, ign, 	173.15	28.0	mafic volcanic rocks | mesozoic volcanic rocks | 
47.83662	-121.65927	47.83662;-121.65927	shale, sed, 	173.15	28.0	phyllite,semipelite | mesozoic sedimentary and volcanic rocks | 
47.73679	-120.3687	47.73679;-120.3687	sed, volc, ign, met, 	NaN	NaN	paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
47.66318	-120.25063	47.66318;-120.25063	sed, volc, ign, met, 	NaN	NaN	paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
47.84253	-120.66484	47.84253;-120.66484	sed, 	538.8	NaN	sedimentary rocks | sedimentary rocks | 
47.76936	-120.8021	47.76936;-120.8021	sed, volc, ign, met, 	NaN	NaN	paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
47.6877	-120.73908	47.6877;-120.73908	sed, 	538.8	NaN	sedimentary rocks | sedimentary rocks | 
47.54321	-120.71663	47.54321;-120.71663	plut, ign, 	251.95	107.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
47.54838	-120.61075	47.54838;-120.61075	sed, 	538.8	NaN	sedimentary rocks | sedimentary rocks | 
47.80314	-121.29334	47.80314;-121.29334	sed, volc, ign, met, 	NaN	NaN	paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
47.98299	8.24205	47.98299;8.24205	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
47.96126	8.25311	47.96126;8.25311	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
47.94826	8.36682	47.94826;8.36682	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.96667	8.36667	47.96667;8.36667	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.84823	8.45369	47.84823;8.45369	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.93909	8.20066	47.93909;8.20066	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
47.87382	8.25943	47.87382;8.25943	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
47.86904	8.26204	47.86904;8.26204	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
47.86056	8.2535	47.86056;8.2535	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
47.86469	8.22278	47.86469;8.22278	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
47.90512	8.2181	47.90512;8.2181	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
47.86691	8.28116	47.86691;8.28116	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
47.84252	8.32091	47.84252;8.32091	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
47.85907	8.2761	47.85907;8.2761	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
47.87951	8.16265	47.87951;8.16265	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
30.48643	79.48586	30.48643;79.48586	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.52567	79.50867	30.52567;79.50867	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
30.37969	79.32259	30.37969;79.32259	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.29417	79.30163	30.29417;79.30163	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.28982	79.28019	30.28982;79.28019	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.61371	78.3152	30.61371;78.3152	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.67378	78.35484	30.67378;78.35484	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.6876	78.35824	30.6876;78.35824	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.73613	78.34841	30.73613;78.34841	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.74431	78.35951	30.74431;78.35951	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.73894	78.40761	30.73894;78.40761	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.76637	78.59114	30.76637;78.59114	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.75364	78.47393	30.75364;78.47393	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.23844	78.86172	30.23844;78.86172	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.25828	78.93519	30.25828;78.93519	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.38427	79.01658	30.38427;79.01658	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.4076	79.05248	30.4076;79.05248	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.49094	79.08581	30.49094;79.08581	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.62341	78.997	30.62341;78.997	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.61181	79.01252	30.61181;79.01252	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
30.59509	79.02258	30.59509;79.02258	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
34.50487	76.63107	34.50487;76.63107	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
34.22048	77.16512	34.22048;77.16512	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
33.36409	78.3537	33.36409;78.3537	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
33.35364	78.32303	33.35364;78.32303	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
34.39152	76.77367	34.39152;76.77367	plut, ign, 	84.015	61.0	intrusive igneous rocks | mesozoic-cenozoic intrusive rocks | 
34.25013	77.08173	34.25013;77.08173	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
34.56111	76.58796	34.56111;76.58796	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
34.2222	77.38866	34.2222;77.38866	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
33.89008	77.78112	33.89008;77.78112	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
33.5139	78.1554	33.5139;78.1554	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
34.23742	77.11752	34.23742;77.11752	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
34.44187	76.6833	34.44187;76.6833	plut, ign, 	84.015	61.0	intrusive igneous rocks | mesozoic-cenozoic intrusive rocks | 
33.73002	77.96185	33.73002;77.96185	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
33.90174	77.73106	33.90174;77.73106	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
33.99396	77.63208	33.99396;77.63208	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
34.05165	77.75648	34.05165;77.75648	plut, ign, 	84.015	61.0	intrusive igneous rocks | mesozoic-cenozoic intrusive rocks | 
33.15995	78.60786	33.15995;78.60786	plut, ign, 	84.015	61.0	intrusive igneous rocks | mesozoic-cenozoic intrusive rocks | 
34.20556	77.3445	34.20556;77.3445	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
34.20299	77.34157	34.20299;77.34157	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
33.24284	78.57563	33.24284;78.57563	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
34.3022	76.98649	34.3022;76.98649	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
33.21621	78.65843	33.21621;78.65843	plut, ign, 	84.015	61.0	intrusive igneous rocks | mesozoic-cenozoic intrusive rocks | 
34.19841	77.50876	34.19841;77.50876	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
34.29967	77.16057	34.29967;77.16057	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
33.37267	78.26545	33.37267;78.26545	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
34.43378	76.70716	34.43378;76.70716	plut, ign, 	84.015	61.0	intrusive igneous rocks | mesozoic-cenozoic intrusive rocks | 
34.11829	77.70029	34.11829;77.70029	plut, ign, 	84.015	61.0	intrusive igneous rocks | mesozoic-cenozoic intrusive rocks | 
34.0413	77.52693	34.0413;77.52693	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
34.0471	77.53059	34.0471;77.53059	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
33.70481	77.9617	33.70481;77.9617	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
34.22492	77.45105	34.22492;77.45105	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
33.5843	78.07941	33.5843;78.07941	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
34.12088	77.41458	34.12088;77.41458	sed, 	84.015	61.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
32.96459	78.25183	32.96459;78.25183	sed, 	1519.4	981.0	sedimentary rocks | proterozoic sedimentary rocks | 
33.12427	77.87433	33.12427;77.87433	sed, 	305.40099999999995	53.0	sedimentary rocks | paleozoic sedimentary rocks | 
33.22702	77.98815	33.22702;77.98815	sed, 	1519.4	981.0	sedimentary rocks | proterozoic sedimentary rocks | 
32.93547	78.26654	32.93547;78.26654	sed, 	1519.4	981.0	sedimentary rocks | proterozoic sedimentary rocks | 
33.09564	78.27039	33.09564;78.27039	sed, 	1519.4	981.0	sedimentary rocks | proterozoic sedimentary rocks | 
37.43033	140.75438	37.43033;140.75438	plut, ign, 	158.951	93.0	intrusive igneous rocks | mesozoic intrusive rocks | 
37.45	140.807	37.45;140.807	plut, ign, 	158.951	93.0	intrusive igneous rocks | mesozoic intrusive rocks | 
9.35951	-79.32487	9.35951;-79.32487	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.26687	-79.50647	9.26687;-79.50647	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.3683	-79.27174	9.3683;-79.27174	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.37064	-79.26105	9.37064;-79.26105	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.36911	-79.26308	9.36911;-79.26308	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.2958	-79.41132	9.2958;-79.41132	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.26935	-79.50527	9.26935;-79.50527	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.35461	-79.3302	9.35461;-79.3302	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.3312	-79.35242	9.3312;-79.35242	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.36337	-79.27236	9.36337;-79.27236	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.27083	-79.50652	9.27083;-79.50652	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.3595	-79.32072	9.3595;-79.32072	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.35716	-79.31605	9.35716;-79.31605	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.2438	-79.53106	9.2438;-79.53106	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.29418	-79.41625	9.29418;-79.41625	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.36527	-79.3225	9.36527;-79.3225	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
9.29255	-79.41139	9.29255;-79.41139	plut, ign, 	280.1	79.0	intrusive igneous rocks | paleozoic-mesozoic intrusive rocks | 
-16.82244	145.635	-16.82244;145.635	siliciclast, shale, sed, met, 	401.35	42.0	siltstone,schist,sandstone,shale,mudstone | paleozoic sedimentary rocks | 
-16.80162	145.61241	-16.80162;145.61241	siliciclast, shale, sed, met, 	401.35	42.0	siltstone,schist,sandstone,shale,mudstone | paleozoic sedimentary rocks | 
-16.79252	145.64419	-16.79252;145.64419	siliciclast, shale, sed, met, 	401.35	42.0	siltstone,schist,sandstone,shale,mudstone | paleozoic sedimentary rocks | 
-16.82663	145.65419	-16.82663;145.65419	siliciclast, shale, sed, met, 	401.35	42.0	siltstone,schist,sandstone,shale,mudstone | paleozoic sedimentary rocks | 
-16.83255	145.68082	-16.83255;145.68082	siliciclast, shale, sed, met, 	401.35	42.0	siltstone,schist,sandstone,shale,mudstone | paleozoic sedimentary rocks | 
-16.81582	145.68144	-16.81582;145.68144	siliciclast, shale, sed, met, 	401.35	42.0	siltstone,schist,sandstone,shale,mudstone | paleozoic sedimentary rocks | 
-16.96334	145.67748	-16.96334;145.67748	siliciclast, shale, sed, met, 	401.35	42.0	siltstone,schist,sandstone,shale,mudstone | paleozoic sedimentary rocks | 
-16.94745	145.68918	-16.94745;145.68918	siliciclast, shale, sed, met, 	401.35	42.0	siltstone,schist,sandstone,shale,mudstone | paleozoic sedimentary rocks | 
-16.85148	145.64882	-16.85148;145.64882	siliciclast, shale, sed, met, 	401.35	42.0	siltstone,schist,sandstone,shale,mudstone | paleozoic sedimentary rocks | 
-16.87306	145.67125	-16.87306;145.67125	siliciclast, shale, sed, met, 	401.35	42.0	siltstone,schist,sandstone,shale,mudstone | paleozoic sedimentary rocks | 
-16.90307	145.55784	-16.90307;145.55784	siliciclast, shale, sed, met, 	401.35	42.0	siltstone,schist,sandstone,shale,mudstone | paleozoic sedimentary rocks | 
-16.90158	145.55168	-16.90158;145.55168	siliciclast, shale, sed, met, 	401.35	42.0	siltstone,schist,sandstone,shale,mudstone | paleozoic sedimentary rocks | 
-16.82336	145.51287	-16.82336;145.51287	siliciclast, shale, sed, met, 	401.35	42.0	siltstone,schist,sandstone,shale,mudstone | paleozoic sedimentary rocks | 
-28.07897	-65.90671	-28.07897;-65.90671	sed, 	625.951	374.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
-28.07644	-65.90672	-28.07644;-65.90672	sed, 	625.951	374.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
-28.22387	-65.88171	-28.22387;-65.88171	sed, 	625.951	374.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
-27.98141	-65.93983	-27.98141;-65.93983	sed, 	625.951	374.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
-28.18816	-65.77678	-28.18816;-65.77678	sed, 	625.951	374.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
