agemax	agemin	age	rocktype	rockname	rockdescrip	rockstratname	rockcomments	refstrings	Latitude	Longitude
251.902	201.3	226.601	sedimentary rocks	mesozoic sedimentary rocks			songpan-ganzi accretionary complex	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	32.10597	102.86177
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.50427	-43.46091
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.4015	-43.40015
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.37133	-43.41589
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.32686	-43.35121
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.26949	-43.3903
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.2277	-43.44598
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.17444	-43.39979
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-18.89556	-43.60922
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-18.49541	-43.49739
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-18.31441	-43.65055
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-18.28757	-43.44295
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-18.18078	-43.62092
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-18.14882	-43.69328
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.41908	-43.57397
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.41816	-43.57268
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.40922	-43.57664
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.33842	-43.56236
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.34676	-43.59091
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.34624	-43.63333
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.26542	-43.58988
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.22792	-43.57647
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-18.8644	-43.68036
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-18.66534	-43.59834
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-18.33728	-43.78377
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-18.28878	-43.70257
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-18.16396	-43.76824
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-18.16673	-43.97069
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-18.08868	-43.83921
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-18.0045	-43.73173
1800.0	1400.0	1600.0	low grade unclassified metamorphic rock	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-18.01949	-43.73672
2.58	NaN	2.58	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	47.65813	-124.24321
2.58	NaN	2.58	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	47.73023	-124.03793
2.58	NaN	2.58	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	47.68738	-124.24185
2.58	NaN	2.58	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	47.73991	-124.04569
2500.0	1600.0	2050.0	granulite grade orthogneiss/paragneiss/metavolcanic gneiss	paleoproterozoic crystalline metamorphic rocks			arunta block	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.51765	134.39814
1000.0	538.8	769.4	limestone,siltstone,tillite,dolomite,sandstone,shale	neoproterozoic sedimentary rocks			amadeus basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.52418	134.39206
1000.0	538.8	769.4	limestone,siltstone,tillite,dolomite,sandstone,shale	neoproterozoic sedimentary rocks			amadeus basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.56659	134.43311
1000.0	538.8	769.4	sandstone,shale,limestone,siltstone,tillite,dolomite	neoproterozoic sedimentary rocks			adelaide fold belt	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-31.57366	138.55224
1000.0	538.8	769.4	sandstone,shale,limestone,siltstone,tillite,dolomite	neoproterozoic sedimentary rocks			adelaide fold belt	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-31.55706	138.57558
1000.0	538.8	769.4	sandstone,shale,limestone,siltstone,tillite,dolomite	neoproterozoic sedimentary rocks			adelaide fold belt	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-31.54511	138.59012
56.0	33.9	44.95	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	44.46527	-123.96737
56.0	33.9	44.95	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	44.49618	-123.92243
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	44.4278	-124.00863
56.0	33.9	44.95	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	44.53699	-123.85226
56.0	33.9	44.95	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	44.52366	-123.86725
56.0	33.9	44.95	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	44.50867	-123.8592
56.0	33.9	44.95	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	44.51898	-123.81811
56.0	33.9	44.95	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	44.51557	-123.81781
56.0	33.9	44.95	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	44.51389	-123.82137
56.0	33.9	44.95	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	44.50752	-123.85392
56.0	33.9	44.95	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	44.50678	-123.8592
1400.0	1000.0	1200.0	intrusive igneous rocks	mesoproterozoic intrusive rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.31791	16.44945
1000.0	538.8	769.4	sedimentary rocks	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.24754	16.30013
1000.0	538.8	769.4	sedimentary rocks	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.30325	15.77343
1000.0	485.4	742.7	intrusive igneous rocks	precambrian-phanerozoic intrusive rocks			damara granites	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-21.79554	15.63813
1000.0	485.4	742.7	intrusive igneous rocks	precambrian-phanerozoic intrusive rocks			damara granites	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-21.91501	15.57146
2.58	NaN	2.58	unconsolidated sand, gravel and mud	cenozoic sedimentary rocks			surficial deposits	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-22.08572	14.26855
1000.0	538.8	769.4	sedimentary rocks	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-21.1663	13.66738
23.03	NaN	23.03	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	34.41014	-106.85346
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.06081	-107.34421
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.35518	-108.01138
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.35008	-108.00998
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.34202	-108.21368
23.03	NaN	23.03	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.03377	-106.94241
23.03	NaN	23.03	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	34.54489	-106.88416
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.33575	-107.03483
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.34782	-107.04343
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.57093	-107.16775
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.59865	-107.17958
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.92469	-106.98579
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.94978	-107.00743
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.95611	-106.99365
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.59328	-107.19179
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.64218	-107.24086
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.62675	-107.24049
23.03	NaN	23.03	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	34.5754	-106.89044
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.81008	-107.25478
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.82444	-107.25838
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.81992	-107.27065
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.65668	-107.39182
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.65468	-107.39195
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.58833	-107.48581
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.57722	-107.52078
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.57998	-107.52147
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	34.96245	-107.22091
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.34014	-107.79323
23.03	NaN	23.03	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	34.58386	-106.88538
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.33753	-107.7948
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.33583	-107.7962
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.43372	-108.04236
23.03	NaN	23.03	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	34.86933	-107.02173
23.03	NaN	23.03	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	34.88734	-107.03266
23.03	NaN	23.03	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	34.89198	-107.02811
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.03891	-107.33867
237.0	174.1	205.55	sandstone-conglomerate	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.09312	-107.32291
1400.0	1000.0	1200.0	intrusive igneous rocks	mesoproterozoic intrusive rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.67253	16.69764
2500.0	1000.0	1750.0	crystalline metamorphic rocks	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks		rehoboth metamorphic complex		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.47655	16.05334
1200.0	1000.0	1100.0	mafic-felsic mixed volcanic rocks	mesoproterozoic sedimentary and volcanic rocks			sinclair sequence	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.81998	16.5759
1200.0	1000.0	1100.0	mafic-felsic mixed volcanic rocks	mesoproterozoic sedimentary and volcanic rocks			sinclair sequence	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.80406	16.6058
2.58	NaN	2.58	unconsolidated sand, gravel and mud	cenozoic sedimentary rocks			surficial deposits	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.97167	16.08907
1000.0	538.8	769.4	sedimentary rocks	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.95166	16.22755
1000.0	538.8	769.4	sedimentary rocks	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.97234	16.27657
1000.0	538.8	769.4	sedimentary rocks	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.94419	16.30174
1000.0	538.8	769.4	sedimentary rocks	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.94903	16.20174
1400.0	1000.0	1200.0	intrusive igneous rocks	mesoproterozoic intrusive rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.92833	16.16251
