Be10_exposure_yr	Al26_exposure_yr
9883.454338981332	
6556.107881450822	
3424.8713645756275	
1944.2374049082957	
9241.796603139515	
2622.618806903126	
3083.332121590346	
1198.2711751208915	
2670.2499440082556	
3713.6830975692287	
8443.774396899113	
5644.758408327982	
1869.713279421089	
9672.479832211784	
8042.642471424144	
2173.8281753114356	
7093.088118742627	
360.5656760497833	
7269.497195014251	
11833.148895562705	
	
7893.443561486061	
7574.38181476289	
7021.6430025597765	
7555.36360799299	
7604.031758425266	
	
9797.910958693374	
8039.253200080911	
539710.8455641498	532578.8638667413
9068.531910037727	
8649.820770828144	
2.2723928782744478e6	2.935193196070761e6
324844.7694463194	218049.97857873142
1941.225469731211	
657282.9855220888	534444.5848972496
1.6407342710737574e6	490339.83397473226
388.07750035507786	
494.60207022952085	
707.5291155761869	
258.6631925338796	
925.2339581361816	
283.3708281759445	
	
370.5009258667306	
	
194.5740564894882	
215.31162078483405	
263.2590347622317	
1426.231981086378	
669.1374241930623	
112.11014114025062	
139.9096795579391	
107.42507467761409	
193.97732907580777	
937.6639476192531	
144.69727427388855	
6799.508382594144	
482.46282292265636	
976.350497599289	
99.20825595873522	
4124.9320310070325	
851.5670378033528	
212.49428170307348	
558.8557268160615	
338.9626544088836	
158.11744468823943	
1183.135653892931	
122.24602280700535	
259.36034197759153	
819.7997462052796	
1023.3067897231132	
134.541281339914	
444.80503853947783	
173.61683221227622	
621.1745670305718	
289.5838163478028	
364.19557686056606	
1213.577050390706	
972.7165176051374	
2887.9236063654225	
1476.2340101058087	
6340.506026708879	
8314.59977863713	
1575.3179622663583	
94239.40004621542	
5818.731045628345	
7611.295634860137	
6440.539219550789	
261.4691105899782	
573.4299470611707	
877.6550113648381	
6661.0959986258795	
407.07616495766877	
3581.4540431259597	
3619.8608574813434	
17651.279792323745	
5042.327669485678	
7509.479181833928	
705.7988210040932	
3728.6691660879383	
1588.400919076739	
10182.711448141727	
3232.151841892217	
1063.8050403718858	
6827.081586733497	
304.01327471083675	
3905.5064902783797	
2150.181444232441	
16489.10153643521	
4059.3255199939563	
6113.2036349049495	
7332.456733224837	
17740.432305538954	
6001.473748114629	
816.5232370409738	
212.9436255478934	
1235.9961237840157	
1924.9629256979965	
2630.443647257049	
451.95835417161123	
1201.867062383108	
721.1240124691719	
2257.9893891655047	
871.8164812915206	
3080.734852608844	
1343.58079006959	
2300.3495679673442	
2300.892720823299	
1456.7513769674008	
3265.3363369504696	
3639.3604770093852	
1444.8095697305478	
1017.6030772843499	
873.7959446180909	
1414.7028703831602	
2287.6184554266492	
1529.4905643227296	
9482.599437389048	
4691.898097655328	
4025.0912857944727	
627.8936885134098	
3407.4070820679517	
4401.625253498335	
7204.506713084972	
2443.2544704691754	
658.5363364579338	
446.6062698832385	
225.02247598734914	
3557.7590844094675	
1829.5075744020935	
9650.2097529547	
8463.158754267622	
385.6242404153975	
122.44427409624292	
105.2605007773602	
6585.474371599019	
613.2349095942571	
87386.01801128671	
18205.72477534608	
42284.04270109973	
18989.860131858157	
9651.065182106493	
20761.787799122543	
5199.531813427409	
144.84831720055072	
379.8782662755878	
14844.643990033524	
1103.6492973899133	
17854.326728477896	
194.58477297116806	
19623.468927827664	
10065.121886382616	
8318.439437414474	
9711.89534878514	
12238.802843818456	
284150.30791236594	
8368.795911053616	
12348.52324392043	
11915.225997812126	
27036.7392160885	
17761.013760722133	
26564.43982658089	
7840.546891699861	
5970.164757621572	
6495.1690184714225	
5608.961446613962	
6069.555022456054	
19374.238732708185	
7159.24970511995	
9064.050837173827	
4920.984839938184	
8408.08919110595	
6505.809830530258	
8166.537607895669	
6756.459021427527	
14364.872744522649	
13726.969445577613	
6285.682332678157	
5389.445491855282	
13419.370943225682	
5111.469759782084	
10082.272085655546	
7281.277830276043	
5914.107798166826	
6273.769872381699	
39797.83856893604	
12793.431225554501	
13776.3341114301	
18729.722241396532	
23082.332138896963	
4241.994139987839	
14073.99713901509	
5850.402935797092	
10947.61477423285	
18262.5947197181	
55872.839576227656	
20376.192352308095	
14618.574941799905	
123566.37278094856	
10346.988131516053	
20078.620538181796	
56495.68089618694	
18693.362926307032	
8297.160254143078	
16932.889592139527	
38441.206695874076	
16905.786625108016	
3461.8350758622687	
18389.23747823964	
108138.33470867852	
10597.818661292404	
19466.2652690756	
12621.560383982245	
12057.780634913683	
8323.28435094725	
10837.863282985436	
6549.434070809394	
8499.806736581208	
10185.087629563972	
6120.532365685713	
11764.788537182545	
8519.74623173274	
9911.836144486375	
10544.600996539277	
2912.3805401254485	
	
	
	
	
	
91842.16127351845	
	
	
	
109665.11442226106	
	
	
327.8430986137516	
181091.46274482986	
	
	
45366.5467916559	
	
515.2369178093126	
455.4215899276131	
1347.2895382512606	
2093.8536753628796	
527.352968117237	
200.00164592008872	
1728.3592098733532	
117389.81083751169	
2549.8646201924453	
100089.33951047239	
622.4295527876133	
9674.10762068012	
58787.66278682621	
6036.016345756193	
1969.1591379742824	
4799.9480389101445	
123.51259263752806	
2379.4034208422104	
3485.6805969195734	
1363.6157576165403	
4311.930477249053	
330.39001297781425	
1380.3034054868901	
5317.655889368595	
2420.1711219162285	
2197.5403126504884	
1354.4189463209054	
564.3753971870859	
5303.383345903847	
1384.6405691188343	
	
3551.7057442673636	
	
46013.76044077739	
1688.8060668770395	
	
	
	
	
	
200.2245521491952	
249.13243171996086	
191.58280192843725	
147.82493382105946	
114.0810397808413	
127.71956485591657	
167.3419203757597	
143.72522154382207	
175.22369879885366	
126.24325116138853	
246.14942496139892	
553.4149228578075	
2375.975980235047	
154798.49364286385	
169432.08001429553	
137143.23548032637	
182648.72482757425	
1064.1694177407328	
144249.3124703918	
219286.65419921197	
148950.45586855776	
282622.7792411722	
129574.31747655786	
189940.85524168573	
1247.0919356460745	
211525.9230753198	
1545.562651438386	
180059.5714221154	
100656.56575386575	
205379.21260879785	
166159.95165691976	
311437.9359971158	
237753.39339433276	
138812.87329060934	
201951.33591418175	
167473.13927192686	
135090.7584132693	
16868.46983355689	
122437.05191896319	
14713.676346457249	
153978.85025042974	
29758.45296618089	
412833.7379147043	
173119.41429593493	
123808.18170113215	
211019.26855149004	
149547.3794638898	
146702.45846781018	
5681.558391980935	
170812.30522730126	
17541.07798456275	
5028.690217408695	
76105.41271204855	
18709.803276517338	
4358.733986043872	
14661.196026088597	
7439.879255843062	
2617.427732317532	
16971.5890171043	
27660.9825215409	
4359.3057121293095	
78870.48283516525	
11373.486091207342	
7495.609038846541	
7537.813158872769	
11572.43376643034	
7216.991148669244	
248813.33777632075	
3201.876922758165	
190691.93343590898	
4194.316839773602	
4103.493632362723	
6545.037636090233	
4446.785951927251	
8726.555314701733	
33133.83128262022	
9509.080467655238	
61488.96082769127	
35898.40197752017	
32233.13769491212	
11603.682150388091	
39433.11836093822	
30120.331984606753	
85082.65969932418	
56893.68857818493	
10515.40392958738	
10402.205894313569	
147635.42401405648	
28544.670940722663	
31431.509386492966	
27307.976755672702	
127312.07007422569	
125300.68995365687	
24037.03386876215	
17811.73812592824	
14225.41620170491	
26903.32824807555	
27425.359088064255	
4211.68766268325	
98669.615740054	
52868.07835716522	
199327.73956635557	
71246.334321121	
51577.37630429716	
49440.16926138569	
64230.27209653903	
95513.90193476024	
55869.31054981953	
37515.483910995965	
176694.82189452424	
179896.77496831282	
59980.95162875535	
73149.71210361869	
54038.37250633697	
63779.88114559085	
4608.981633741582	
257980.83640954146	
59994.6995540016	
138704.79294020633	
57118.44375463936	
90839.05662632386	
116193.44383680649	
117907.04075580093	
121120.59498301691	
174621.78047785925	
109856.58117315164	
70575.84340598423	
136449.6769503211	
39971.54481528871	
76727.78238437643	
95166.5892008462	
68195.47221258696	
102179.49964913113	
165652.25973830753	
80469.52185874995	
105461.0281497247	
80319.05218941621	
123458.88042560159	
89236.09383874745	
91560.59612109109	
97900.74917836957	
77545.25030997104	
59522.29410755368	
60073.201011427336	
37809.91833424746	
60102.09964115968	
79762.66658827069	
72967.88645194682	
449.853711707352	
374.9640086438536	
1251.0334978849899	
5632.257647318662	
1298.6486303355837	
1134.907655448007	
991.4197456077109	
915.3925449484043	
419.9909706182663	
916.7527620230201	
1630.502014244001	
1950.137159915805	
648.463960961685	
26134.59286932207	
26195.748358658297	20695.373650296373
27192.065077257535	
25783.563376603346	
26694.23290712647	13861.378302950654
31488.946162367603	26452.343375625325
53909.069662808164	34201.98827329049
56053.231949324145	36693.464492819665
3312.5438064735754	
1998.1457017966673	
1405.409002607524	
868.7164942211647	
2860.677436122651	
2094.9626972547435	
3314.381041510833	
18997.129186945327	
8489.050335019374	
4193.675906746242	
3164.033643887531	
13694.101689192046	
2570.3625359912817	
5138.094348595008	
5914.416323464314	
19862.4387325715	
37950.57349368365	
7227.918443614325	
15145.640154828361	
8276.09951395638	
26932.510885760108	
17221.790464332662	
8089.263091882088	
16200.896882957883	
5313.425863998523	
7115.583405429814	
3622.8314002215166	
164.3449022686163	
967.3813588370282	
1709.2013213979226	
659.7188434372883	
8455.388346540052	
2197.1463439462955	
158.17366140582055	
421.48213064394344	
615.452103049284	
53714.03908102497	
67.5028508846493	
104.83294982483837	
191.56765204216057	
1927.4669382251973	
132195.54686637947	
214598.37100293525	
312765.2447455751	
126662.47017357938	
194579.72043246828	
102480.56708979067	
119412.13990854028	
99408.8383857305	
33602.90920748596	
47735.407563074405	
224130.3733222004	
161892.35827098528	
124620.08570785905	
32840.72802969271	
16545.343695634103	
55810.25091172259	
59989.575877155075	
36777.86259364254	
48497.50391884109	
18770.0732418576	
44528.2509020929	
37821.15735999415	
47440.696243941595	
43926.08118247411	
27014.037657810084	
31500.81484453605	
88507.06481851799	
24278.89864243236	
48701.78486592824	
127908.84251100446	
40487.6845496655	
29150.729479001147	
59045.56855221349	
11212.653094254916	
20946.51960152594	
65942.24714809858	
43481.0963748679	
8393.291742814745	
22668.92283893727	
17463.29237043484	
15535.427114382588	
32349.32877907474	
47176.403872117924	
36629.603086362746	
1200.4964149799725	
1691.2671378888303	
8632.71276967061	
61629.695538440064	
3087.058286380877	
8544.653230822143	
85605.0053503184	
12512.186479418142	
2720.2661989399235	
10289.133407765747	
123086.24810783933	
17007.285949554316	
28346.24831350903	
13942.675945640614	
9481.21832687779	
1677.0915829830485	
1215.8423790642216	
917.0120637217249	
2750.2868543870186	
612.4816249055915	
1148.9895006293898	
1985.933894835227	
474.3468307249379	
2231.992502420602	
1461.239672061389	
659.6907698468112	
1163.7447604309104	
585.9673419198308	
542.0447495597206	
49761.42957249175	
2059.7236356219955	
2717.4018795252764	
5187.686774804778	
3242.7769989112176	
5026.119558911697	
10372.847185578983	
4201.954165313663	
38006.78639807316	
15000.121831813849	
18976.648262194696	
1058.3640687194659	
2513.282891346757	
7398.700832627653	
63786.89138184548	
41384.91505728104	
74976.34330445013	
55170.40860669732	
83088.57060668676	
62904.223075907095	
42156.06956547719	
24719.19749260621	
32103.886672644912	
60710.49237532921	
51159.577782517306	
29237.23636234646	
56661.63609031316	
29985.085855741305	
86143.26098582125	
28665.315710010364	
93276.13999097786	
53533.91597474418	
42830.085626178945	
100818.90823915342	
26517.154327435685	
30090.673150427865	
111155.42660659351	
33553.58539536704	
89078.32568480147	
45786.28670804516	
93228.70112637313	
54812.99963323435	
68986.81762389735	
73667.01367234341	
95982.31812057593	
93623.19841358984	
7996.554942682774	
118477.39915412445	
97225.1069715147	
87006.35321002878	
91393.17684707009	
155091.59954187454	
36522.30280112315	
43324.007208435134	
35695.9982756412	
38839.61171772793	
19451.75034796845	
55365.58993885903	
69475.83195193733	
40868.49995575917	
35215.63500877438	
50802.28751098338	
58648.63563505618	
33433.4979366226	
56715.08383237969	
57508.361754398815	
67558.37592777694	
51089.00037168092	
27038.4874910931	
77379.87709246897	
14892.946491179979	
25844.290208226383	
144304.24567218748	
48238.18935345394	
52842.40227911729	
2139.3260857262085	
22353.336177522437	
38976.79344781999	
90562.53486371272	
201978.73736917027	
23909.97205381927	
83658.05045943077	
74810.92445724645	
45673.08253201718	
13750.933104688818	
84015.33666956624	
62401.10571581148	
59451.71173489817	
36760.899105401775	
916.0810380927799	
80211.32945212729	
50145.58236935283	
33270.50261489065	30109.668294378353
30368.735440421646	
48653.59358617268	
19061.601601330283	
83778.33189576912	
55802.295038006836	
39713.6085118762	33619.07491843839
66474.35360894789	
53469.157234196886	
114822.43722431047	
62269.33270157113	
19460.463577028626	
105900.93438692826	
85580.11292158977	
76699.99420418212	
139712.11422731314	
87509.35461595288	
82284.74403959994	
78352.63773257972	
31685.285235202547	
123419.32747204989	
32126.615336205337	
32868.9210310455	
34950.325386106604	
196671.60266137132	
989.8741456080346	
84591.33767078137	
115560.88727906081	
268344.382174111	
155120.66727020658	
28739.462928540786	28203.72647117896
116777.23611057829	
220399.7064841774	
156010.4921100189	
174423.87143399517	
63717.618978065366	
80992.19701375242	
125675.27747306986	
116208.968244868	
14192.670381210375	
3090.063383028976	
2706.035666790459	
9759.783148524146	
20222.29121788873	17018.695965986153
32408.840397951473	
24286.098463191254	
35384.04378122336	
6814.875326824066	
10602.510404801533	
4987.220489152263	
12986.966453903611	
2889.86479817119	
3471.119591440648	
18149.701834048286	
6937.100405010185	
10798.560979422424	
4528.779926503231	
3670.7343288276243	
27091.209037778506	22163.129140671474
1726.664845098158	
37974.42285474806	
4498.1035536057525	
1191.837290113626	
2238.8910173966256	
2298.9162392199164	
1455.8440691382377	
24039.012910680616	
613.9148429816222	
13766.203578240531	
22174.26136957579	
2266.881215861685	
15636.898738312708	
1399.4127485427223	
11355.059219059089	
146817.83919356615	
1908.0726529549859	
1815.1174759165988	
439.02068489583445	
447.1035265279093	
892.6502396631827	
24499.956370719723	
24127.050926582226	
17345.891866711867	
26927.246571560485	
27207.69913901274	21884.002869301206
862.4496984211906	
2144.8399425498683	
24313.486221309584	21013.71422500189
15126.491792694422	
27447.176827511892	20848.63673872101
21887.482565335074	
48003.544364766254	44430.18251051664
226326.26996101285	
27415.897961850125	25857.181172298224
21887.482565335074	20900.416553108957
35340.96919777325	33573.84704961874
11199.701001751828	
44173.88576657379	
22629.069713624624	19670.892575444945
33800.32242505628	30014.85679342112
30953.841879805557	24487.28943579632
28716.822966774766	
119974.53383646268	
21510.692605646385	18852.98869021902
30815.638118717186	27818.02140684809
210541.35405913857	
32448.202284320087	
11403.78306172141	
29313.79331925394	25267.82037435769
31639.31375130898	27231.478850157717
35198.56015212137	31697.111282141734
15261.728219996097	
27286.724964758636	
12190.701795994248	
34871.32071647146	
22276.647158189422	
32627.797350305602	28603.05806302978
22746.06586522518	
26482.750137261064	
186891.87976986548	
20250.460441565298	19353.893362444225
34679.998320875464	
20785.62157136424	16695.759534305245
36465.854965127764	
22096.57189218753	17556.882121555216
18621.803655872885	15173.218423974608
35493.57502034308	32628.04187847959
27779.48574872095	25092.97795511919
1035.3898279730217	
33240.37588749852	29410.440924934752
18766.26467720264	17099.359527861216
19958.41246440316	
24800.35264943854	17052.33730542493
24652.88838897552	23494.623690149747
83918.55684493683	
60494.643709891956	
19395.144884504887	
40202.47475679318	
48749.99126241453	
94985.4066447274	
41677.03648310316	
57950.60497321809	
50448.19797653657	
51123.52134965856	
32925.460710494175	
33136.833540869025	
38613.30390063128	
22557.900851510625	
722.7645301121896	
19755.350330348054	
31292.00671448871	
27227.510483556045	
68666.12043323838	
158906.9586309016	
16078.097142670395	
40725.59373851094	
47773.71635138277	
27421.510946296894	
49729.4736013571	
34383.95474014595	
56101.4751005157	
35784.46189050653	
107649.40080674744	
92988.56124562206	
74017.62877450847	
73068.94151483421	
8968.032838587269	
18408.458003306092	
6845.181348894708	
10104.446188255337	
31660.874735014597	
13692.083216649606	
18333.325259129448	
17255.072639598213	
9957.744630823046	
166701.40777942084	
22928.87269782361	
12462.012460689717	
29403.469774375826	
3324.570051100436	
33475.186046864445	
2746.9362554470304	
13004.477420281779	
4472.018133237587	
	
23497.806545885338	
21395.20937619223	
1418.2982555618516	
6002.75240016491	
8807.393270252513	
9062.242400912051	
6350.237785078086	
6122.352092491286	
16072.921270127525	
25076.509598923552	
12646.61847988169	
19000.139773758412	
12939.830400303115	
18143.935689843158	
39602.59925047226	
17821.501376118522	
20103.583805179667	
18899.42416299891	
21807.05384002764	
24199.843897751718	
21094.910894242952	
18204.044540988227	
23411.831839910887	
51451.000804624	
22065.204286851793	
18773.849115186873	
10812.391378425957	
25475.554142687237	
14213.476680789276	
24144.121248265983	
21536.7447167189	
20273.683522377432	
20870.60362966898	
16263.188397591257	
17791.226716356552	
12983.378310947872	
261997.9906754515	
15880.425468320434	
13081.732642526393	
10984.739588523236	
7572.464771492614	
5663.011184711388	
6273.361154316022	
8195.18145162116	
2950.802132926123	
15078.666252004217	
11178.765948336539	
15107.03047605058	
10000.158873088034	
11634.78576435818	
12301.326584452418	
18763.119299394075	
17884.653006904824	
37325.79881761246	
11716.163945957198	
	
161674.25450995646	
12803.039933255346	
7774.879978622735	
	
154800.54389201844	
174067.71122441278	
245136.54905743885	
172050.40343883133	
7273.112709343432	
4215.28052580898	
7950.12337889917	
7230.66282447799	
6387.95456723691	
4946.25466099596	
7607.150323764355	
6731.860548161953	
2487.9340195869477	
6831.262787112873	
9011.390356102065	
7012.213713130142	
11130.58450826966	
6100.959681403791	
11081.162148855545	
4436.924673777547	
6841.9042904973	
6955.1981433771325	
5598.542675545073	
4858.378575881067	
13462.313057991698	
22211.786481782452	
28723.483439941152	
12306.847059385962	
8380.946511537039	
9486.854818397223	
13480.114550258186	
25847.555316909136	
5291.318105627029	
1315.6032544457598	
3289.1984621959446	
3334.859337984716	
6175.797140996867	
5785.6517686941925	
3462.5603832125253	
2630.4093335714915	
4926.644024103853	
5892.157743870808	
21724.7537519562	
3541.463748279799	
16943.326357187103	
3224.7484785730067	
8370.502622431866	
4268.86504704475	
4932.36878903632	
3332.498642288903	
1664.8642603718208	
1339.5063411335507	
1640.9420266507282	
4640.323701154797	
6100.552041627608	
2162.7523301049505	
4581.728661669345	
2967.2491153256974	
1459.395659369097	
67035.50693220005	
58358.123837925625	
75295.36916794276	
94052.99004529582	
87356.33525514674	
27166.254595595867	
69112.1441401579	
53057.69937662157	
45634.21079766431	
104337.93687789954	
2811.9082198109463	
72437.03615021148	
2114.1709846080525	
1930.1581866920112	
24227.3707408884	
12273.838274676325	
7466.115789639059	
8218.00489912644	
3083.9073321232463	
5539.677156721395	
26392.56468791989	
20799.109403284623	
10984.604644374143	
1239.17533134327	
42505.00947268759	
5461.92768771007	
1783.639317008015	
30089.663450922544	
2517.917534439896	
1695.4125348786138	
3608.445342378921	
2810.2358906922223	
2720.449572837457	
2017.2655266020465	
9543.047259877892	
3358.253583683578	
100058.57642253577	
75724.70618051215	
74906.80323870656	
119730.36057020948	
59495.070276731916	
44450.40370377077	
52280.70399465705	
50224.890315383425	
88660.16669934918	
137734.1836558798	
40014.515478503265	
35470.745023009185	
55429.81015668408	
55263.9265722037	
46575.796674769656	
79329.35000975832	
33918.49928165292	
49981.12882001501	
37919.257517749655	
25890.842939076694	
66793.50257158803	
58749.91294172712	
81718.50478236246	
56750.6056745218	
65780.47567986036	
73771.46123617019	
39963.95721017528	
42494.81751974714	
58561.87133114519	
52144.03959619319	
31842.793003932726	
62478.464319952014	
48612.42472922858	
57154.30464389317	
57694.378409541736	
5653.455642619765	
52137.75451383765	
44817.4316107735	
25245.855513361563	
668.3391190552187	
7332.8741060544135	
115915.08930554983	
191755.81876014126	
125406.20154686093	
49103.974324707386	
5177.00720601973	
48829.46015361174	
2623.1608504809187	
50535.64220203073	
4822.210418356532	
48299.19942476345	
819.618939685772	
8846.357176264173	
714.3287541417401	
2259.9950921198597	
1226.804572386952	
4525.841207727967	
2470.2725578238474	
2498.3709134036612	
	
1557.353044640645	
1046.4513522395202	
3359.408494980526	
673.2508276089346	
3025.419284925821	
1677.4911856881854	
4775.4718099560605	
1505.1179285230173	
727.8765465599727	
7335.805074128096	
1167.5865312232006	
6186.121119270847	
3720.529885987259	
2680.0830271357495	
2692.6927032123663	
17590.847702466814	
9423.377731314362	
1214.2015214563608	
2483.017682138108	
1721.0139166965057	
17243.454233465054	
2477.4068792931425	
6544.974182506472	
1723.5203442884635	
931.9350491734851	
	
5752.61084784689	
1214.706990307819	
14661.849394182898	
9458.110149586524	
6456.465255595908	
1115.216785657769	
4156.885285912093	
10096.525005068806	
6737.970752028367	
2243.07551873124	
1868.060619396553	
18716.927519289617	
8736.676316594076	
36299.94856566469	
17543.46222307175	
14711.539713309767	
26617.27699494965	27144.2886942825
17151.56892134046	
30023.878863003058	
6030.29809335476	
32256.977922035887	
9468.932799734399	
11772.598456112033	
31760.343861839963	
220615.93138000774	
34347.78787698536	
28316.637582422336	
29543.33005533284	
6063.637182498824	
27414.336463580654	
2544.791350299337	
4453.692309051204	
1556.0635634335024	
1292.4112606656388	
1099.2649250057163	
976.5349193735415	
1528.5075820304	
1000.4013651405714	
722.6162703691598	
1586.5327877247219	
1434.333620209194	
4630.942882165545	
1895.7736900710713	
1651.8334651933112	
12685.759522555963	
1661.820897233111	
4709.485076741657	
673.7806625292468	
5089.676379967187	
961.8483025659061	
7327.579946339101	
25092.07961425816	30261.92935624356
1772.7719644079455	
1529.397068466055	
7563.345559208285	
1050.8337083218205	
3446.4125375277395	
957.5333520180926	
8057.635836736969	
1074.9360701292676	
1989.558444181837	
733.2099794947569	
1767.1328355667883	
2139.368160932756	
1277.9825183901257	
898.8362300874334	
788.387893812758	
1492.3320649224788	
1209.2600250373212	
3226.216046173774	
9758.33829027002	
626.9059633590576	
4727.066766276992	
6102.515229736975	
26649.31345715675	
5111.834972154348	
3675.7225500139098	
16438.02769890469	
4166.088754716522	
5209.855909498805	
4521.957180853225	
4474.021316980637	
25305.630859342036	27197.852319601647
4480.17344443311	
700822.1598906051	
12847.910104421579	
19439.77044432008	
581.9097978441578	
412.45203099629515	
741.6535763284826	
567.8828807452505	
418.16760180507214	
24893.739158583638	27707.02593590141
964.0003737976828	
3141.6174161823396	
29525.67419481732	27640.902455995925
440.3226027059095	
692.5611865605906	
26365.203630079886	26287.248452733955
3149.0448045082753	
3323.8420385811237	
11360.405087410822	
11204.421582545185	
8575.595978226627	
7196.762841811509	
6163.538660671386	
10521.370599345328	
11852.647423352466	
7553.637772623736	
10155.388360664241	
675899.5523925312	
15291.638583092656	
9611.199482826332	
13384.291158928021	
10290.185383844288	
14761.637426239251	
16765.047310633636	
11163.563637837711	
15928.847251512378	
33119.70066128415	29893.90355334856
15179.572115185829	
12961.691197839025	
12831.804892643157	
11365.383646694976	
19981.10816693521	
32651.999001516953	
421161.69404426415	
11942.525091562042	
8210.099592462591	
10280.74452380982	
17494.412489265993	
615197.3872361205	
948757.1117515311	
434404.13229649613	
601667.7368271005	
403565.7042917815	
9586.599202756268	
473937.156196479	
1.4326986283241822e6	
589455.637591036	
667302.6776279307	
24334.174793974955	
15166.405907157909	
48185.31702139633	
2688.5544953818135	
29226.78913599563	
6546.348023286822	
3019.5588925704337	
708.4978113722294	
34644.27740228588	
29481.750906634326	
3907.7936862933743	
2525.373006782129	
17059.747074363026	
2093.323032901908	
2825.1230130708886	
2458.8503677133144	
1906.9183887830216	
3218.1693010315116	
21225.607732578734	
57052.030963162804	
149882.69858974265	
27642.268313570257	
12641.512304778338	
29458.791237773734	
17154.413559248675	
6467.780392512906	
11941.793693902115	
8168.3011631774325	
9868.980244676675	
10725.714292587983	
7041.7165348830495	
18617.76506917187	
3497.71568422653	
4352.553411883545	
119390.79475473418	
6328.488835742362	
5835.762512106959	
2706.5638612805087	
44028.864357463455	
6895.339388766643	
2835.739936587672	
3965.130651403049	
13327.734002043964	
3330.2824183427756	
2333.6480071216974	
12272.501741355241	12404.693955487244
2533.080189684056	
15820.830018208631	
2240.104802813478	
2175.638863765188	
12457.426785704456	
1575.810637687265	
79884.6141667858	
50656.4416590557	
7883.865377900334	7047.713824493921
12154.166217052572	
31523.542213223103	
13058.182546121874	
42959.174700954776	
9643.864177440495	
13300.969399020052	
12046.07618258689	
21065.60005973928	
17932.512911188227	
22436.80099553273	
14639.615783265459	
14483.400260290862	
13511.126114883362	
16522.622369889086	
28350.425100419227	
25358.93771967095	
41128.842426506686	
6911.317787854204	
2450.391301081956	
19329.670434393825	
2143.8928516218066	
17903.905103394176	
10331.884354708933	
11289.207022657518	
22326.221641659497	
66459.66400478577	
22783.87232222162	
15881.136397215312	
14989.290447993297	
63474.34227872524	
264535.66878274304	
235170.7810809771	
60448.38225523927	49606.37281501014
247004.87230068728	
252950.0089081779	
272361.60713875113	
	
11898.809906036286	10429.365678004484
7539.776779598296	7789.981168495657
73951.40913583623	77893.14545804405
97590.81718299403	97655.36180991412
228.57216441769518	
5917.201480658397	5881.933550978402
7201.020032170676	
8413.364846737959	
4734.758200791323	
544.9148459588351	
12272.501741355241	10951.074397834725
7390.036209183644	
5695.599075883206	
626.4055936523526	
569.1582923678588	
13316.633477170253	
10050.408648755763	
333.54596803370293	
3096.9975291058163	
611.2357369875665	
1118.4179965315557	
1361.28636494657	
4285.407690498712	
481.4360934767587	
3063.0884827846367	
2572.6325674391774	
11962.346374621871	
7540.026433306841	
8191.277572602286	
7590.196131381249	
12750.67846778517	
17914.026984980374	
11169.874379667484	
30639.375897304933	
16440.01725930905	
7138.820418078073	
18405.361808069993	
19319.06565462624	
19537.637604611326	
17195.18043490434	
6107.190853510569	
16792.610171185017	
17174.68407577968	
8680.923353302409	
6350.513757514995	
7967.629132996364	
5058.535567487837	
5466.437331261923	
6275.224438572259	
3990.6117952172112	
6850.389343089739	
6680.766565767141	
7398.048790835866	
12123.227752837596	
5539.2436082607	
6802.188079148615	
8823.21222962898	
11029.037027217073	
7032.1183630060605	
9638.110488279894	
27464.89874082143	
1435.192164621925	1268.5703353402366
677.8633973667412	533.651643684737
93949.29091969156	
61417.92645217964	
1903.3879073764344	2248.7548001762107
1573.604638671708	1396.3298386746728
98362.04754563661	
65624.80960987064	
3729.7285405082516	4482.798968205751
48053.45633681369	
	133.34688228926132
	115.95262264102806
1261.9271542334957	1138.5548286592061
937.0875772289731	902.04809501492
860.1519489625958	511.2796489798288
9229.148918125307	9519.247656490084
433.1368334109462	423.0953293823443
527.5279754146284	539.1285577543202
2924.5502095810602	2968.194337696001
2746.037268994651	3190.9300369131743
1651.4083122493473	1993.5295926083174
95291.55321621674	
354.23761623405676	
727.0602666673411	
709.9618923255703	
416.98024024693893	
830.441592242278	
57834.18827585523	
797.2107177578863	
701.2166009999953	
74104.48283577824	
150.07584090700848	
130.253215883711	
198.21813334324517	
47852.83157392534	
237.8664628980007	
223.7061652123867	
407.80563648587946	
40591.78427504755	
173.27907890575634	
378.1020616768412	
772.6605349103403	
371.62322693530416	
372.8496675860939	
105.86243057589337	
421.7402693239496	
241.54875733884302	
219.57897391980154	
334.0370891496619	
695.9231077532543	
329.3864967303844	
685.4150164041895	
348.9962485469663	
567.9292877330511	
48696.71532418517	
56085.20653432341	
49736.84399059647	
27676.32969009247	
7675.276163534689	
8624.391067359968	
15654.568081190495	
8921.496570253095	
6350.986721659729	
1083.6838612355032	
7357.364868461034	
12027.485199846285	
13329.562813481825	
11486.997254680055	
2253.0937145983125	
7650.185566671105	
11351.215926669258	
10763.458051261852	
6355.477923141591	
6282.801344100289	
27194.806139439068	24107.108951864382
9070.270377364683	
222.7586138682875	
483.97374262401706	
1555.4160531120053	
19292.82040971836	21423.31258242233
7519.721615640596	
1360.7270582197414	
2282.883111805261	
1807.1799779118933	
4478.365351163986	
19664.235316581213	16059.275425335429
822.9471463016461	
475.6575347062767	
2044.783356819324	
751.9395739749627	
2375.54430117864	
6182.803678354277	
2246.9603236596	
3802.5049580259856	
4082.440283552282	
2218.5400025825616	
1864.9243964824127	
2800.07457188423	
1733.0270824436695	
