Latitude	Longitude	Precipitation_mm_yr
-3.06928	-60.26601	2507.4
-3.06929	-60.26592	2507.4
-3.06932	-60.26589	2507.4
-3.06947	-60.26554	2507.4
-3.07197	-60.26631	2507.4
-3.07206	-60.26603	2507.4
-3.07209	-60.26592	2507.4
-3.07541	-60.26621	2527.2
-3.07547	-60.26598	2527.2
-3.07449	-60.26545	2507.4
-3.23006	-59.01051	2265.1
-3.23	-59.01045	2265.1
-3.22996	-59.01041	2265.1
-3.23018	-59.01051	2265.1
-3.23009	-59.01054	2265.1
-3.23387	-59.01058	2247.8
-3.23398	-59.01067	2247.8
-3.23373	-59.01056	2247.8
-3.23378	-59.01061	2247.8
-3.23388	-59.01068	2247.8
-3.23773	-59.01296	2247.8
-3.23761	-59.01291	2247.8
-3.23766	-59.01291	2247.8
-3.2377	-59.01292	2247.8
-3.23736	-59.01305	2247.8
-3.24184	-59.01249	2241.2
-3.2418	-59.01237	2241.2
-3.24176	-59.01242	2241.2
-3.24176	-59.01257	2241.2
-3.23194	-59.01258	2265.1
-3.24564	-59.01165	2241.2
-3.24578	-59.01161	2241.2
-3.24544	-59.01175	2241.2
-3.24559	-59.01168	2241.2
-3.24567	-59.01163	2241.2
37.72045	118.67686	578.5
36.72666	117.01408	639.6
34.92429	113.65335	614.1
34.8142	111.24954	556.7
34.8041	111.24468	554.0
40.12227	111.32821	409.0
39.56763	106.77673	162.0
36.09092	103.87044	258.6
36.08507	103.74265	244.5
56.3148	84.0944	562.8
56.3148	84.0944	562.8
56.3148	84.0944	562.8
56.4315	83.55251	496.5
56.4315	83.55251	496.5
56.4315	83.55251	496.5
57.36433	83.37021	507.6
57.36433	83.37021	507.6
57.36433	83.37021	507.6
58.04208	82.49197	503.6
58.04208	82.49197	503.6
58.04208	82.49197	503.6
58.26069	82.05436	499.1
58.26069	82.05436	499.1
58.26069	82.05436	499.1
58.40449	81.28059	504.4
58.40449	81.28059	504.4
58.40449	81.28059	504.4
60.40288	77.31294	542.4
60.40288	77.31294	542.4
60.40288	77.31294	542.4
60.5541	76.53493	576.6
60.5541	76.53493	576.6
60.5541	76.53493	576.6
61.26136	74.47397	648.0
61.26136	74.47397	648.0
61.26136	74.47397	648.0
61.29111	74.09429	656.3
61.29111	74.09429	656.3
61.29111	74.09429	656.3
61.50286	70.50282	607.9
61.50286	70.50282	607.9
61.50286	70.50282	607.9
62.075	73.44056	671.6
62.075	73.44056	671.6
62.075	73.44056	671.6
62.33398	74.00295	674.8
62.33398	74.00295	674.8
62.33398	74.00295	674.8
62.37084	74.10159	651.6
62.37084	74.10159	651.6
0.0	74.31532	2078.1
0.0	74.31532	2078.1
0.0	74.31532	2078.1
63.36482	74.35286	676.2
63.36482	74.35286	676.2
63.36482	74.35286	676.2
63.47045	75.37068	682.6
63.47045	75.37068	682.6
63.47045	75.37068	682.6
63.59542	75.22471	673.4
63.59542	75.22471	673.4
63.59542	75.22471	673.4
64.09064	75.22181	675.5
64.09064	75.22181	675.5
64.09064	75.22181	675.5
64.17319	75.44334	669.8
64.17319	75.44334	669.8
64.32079	76.54213	684.3
64.32079	76.54213	684.3
64.32079	76.54213	684.3
64.4014	77.05272	688.2
64.4014	77.05272	688.2
64.4014	77.05272	688.2
64.55551	77.56082	680.6
64.55551	77.56082	680.6
64.55551	77.56082	680.6
65.06488	77.47588	683.0
65.06488	77.47588	683.0
65.06488	77.47588	683.0
65.41511	78.0101	763.1
65.41511	78.0101	763.1
65.57055	78.18591	719.1
65.57055	78.18591	719.1
65.57055	78.18591	719.1
65.59147	78.32252	715.6
65.59147	78.32252	715.6
65.59147	78.32252	715.6
66.17108	79.15061	766.5
66.17108	79.15061	766.5
66.17108	79.15061	766.5
67.09248	78.57318	791.1
67.09248	78.57318	791.1
67.09248	78.57318	791.1
67.10548	78.51045	794.9
67.10548	78.51045	794.9
67.10548	78.51045	794.9
67.22133	79.00259	771.1
67.22133	79.00259	771.1
67.22133	79.00259	771.1
12.54	-10.26	933.5
13.2	-10.42	825.0
13.19	-10.43	830.9
13.59	-10.37	788.6
12.53	-11.38	1002.5
13.39	-11.63	811.7
14.45	-12.2	585.4
14.45	-11.43	584.4
14.9	-12.45	498.1
15.0	-12.7	483.1
15.66	-13.25	346.2
16.66	-13.88	227.8
16.14	-13.93	269.3
16.65	-14.95	212.3
16.53	-15.51	232.2
16.47	-15.7	239.1
16.21	-16.41	244.0
16.04	-16.5	256.4
16.02	-16.5	259.4
-34.0	-58.2833	1152.6
-33.9167	-58.3667	1186.6
24.0833	89.0333	1570.9
0.1667	-49.0	3304.4
68.2667	-133.6667	393.5
50.8167	-81.3	772.9
46.8333	-71.25	1156.8
32.1	121.0667	1211.9
37.7333	118.6	577.9
37.7333	118.6	577.9
37.7333	118.6	577.9
3.7667	10.0667	2672.2
-6.0667	12.4	772.6
31.4333	31.8	107.8
43.32	-1.32	1619.7
44.4167	0.2333	766.5
49.4333	0.4333	831.0
49.4333	0.4333	831.0
13.5167	-14.8333	790.4
44.8833	11.65	660.5
56.8833	24.1333	723.1
34.25	-6.6667	547.2
30.3333	-9.8667	242.5
-28.6833	16.4667	56.0
5.55	6.55	2422.1
51.8667	6.0333	850.8
-37.2833	175.0667	1134.5
25.3833	68.4	170.9
45.1833	28.8	447.5
47.25	39.75	630.0
45.2667	37.4	599.1
70.7	127.65	620.5
66.75	69.5	618.6
67.2	52.05	735.7
64.1	42.1667	751.9
16.0167	-16.5	259.4
37.1833	10.1667	702.9
47.55	30.7833	496.3
46.5	32.3	419.2
31.65	-81.8333	1297.6
29.5833	-95.75	1289.7
46.2	-123.8333	2138.9
32.7333	-114.6333	79.7
28.95	-89.4	1519.0
34.2	-79.55	1205.5
32.5333	-81.2667	1242.8
62.65	-164.8	694.5
8.6167	-62.25	1197.0
9.7	106.3	1708.0
-18.9167	36.0667	1411.0
36.50382	140.52312	1277.3
36.50382	140.52312	1277.3
36.50382	140.52312	1277.3
36.50382	140.52312	1277.3
36.50382	140.52312	1277.3
36.50382	140.52312	1277.3
36.50382	140.52312	1277.3
36.50382	140.52312	1277.3
36.50382	140.52312	1277.3
36.50382	140.52312	1277.3
36.50382	140.52312	1277.3
36.50382	140.52312	1277.3
36.50382	140.52312	1277.3
36.50382	140.52312	1277.3
36.50382	140.52312	1277.3
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
47.8958	1.8763	726.0
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
43.679	4.62296	674.8
68.32853	33.10581	685.3
68.34131	33.10122	684.5
68.37698	33.16282	784.9
68.37154	33.14142	736.0
68.39315	33.09374	762.3
68.495	33.05253	772.9
68.50502	33.04199	757.3
68.50557	33.02573	756.4
68.05168	33.01293	686.9
68.51409	33.02559	753.1
68.53191	33.02358	766.4
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
30.92153	117.74381	1464.7
37.72572	118.67924	579.2
37.72572	118.67924	579.2
37.72572	118.67924	579.2
37.72572	118.67924	579.2
37.72572	118.67924	579.2
37.72572	118.67924	579.2
37.72572	118.67924	579.2
37.72572	118.67924	579.2
37.72572	118.67924	579.2
37.72572	118.67924	579.2
37.72572	118.67924	579.2
37.72572	118.67924	579.2
37.72572	118.67924	579.2
37.72572	118.67924	579.2
37.72572	118.67924	579.2
37.72572	118.67924	579.2
37.72572	118.67924	579.2
-3.0	-55.0	1850.4
-3.0	-55.0	1850.4
-3.0	-55.0	1850.4
-3.0	-55.0	1850.4
-3.0	-55.0	1850.4
-3.0	-55.0	1850.4
-3.0	-55.0	1850.4
-3.0	-55.0	1850.4
-3.0	-55.0	1850.4
-3.0	-55.0	1850.4
-3.0	-55.0	1850.4
-3.0	-55.0	1850.4
5.0	-54.0	2456.1
5.0	-54.0	2456.1
5.0	-54.0	2456.1
5.0	-54.0	2456.1
5.0	-54.0	2456.1
5.0	-54.0	2456.1
5.0	-54.0	2456.1
5.0	-54.0	2456.1
5.0	-54.0	2456.1
5.0	-54.0	2456.1
5.0	-54.0	2456.1
5.0	-54.0	2456.1
7.5	-64.0	1401.7
7.5	-64.0	1401.7
7.5	-64.0	1401.7
7.5	-64.0	1401.7
7.5	-64.0	1401.7
7.5	-64.0	1401.7
7.5	-64.0	1401.7
7.5	-64.0	1401.7
7.5	-64.0	1401.7
7.5	-64.0	1401.7
7.5	-64.0	1401.7
7.5	-64.0	1401.7
48.85059	2.36049	660.2
48.85059	2.36049	660.2
48.85059	2.36049	660.2
23.64142	85.51266	1199.6
23.75156	85.99132	1370.7
23.71311	86.272	1478.8
23.65349	86.43437	1413.3
23.68333	86.82389	1456.9
23.62978	86.98595	1466.0
23.51012	87.25316	1450.1
23.21082	87.86118	1523.9
22.73098	87.90429	1618.4
23.80073	85.85821	1332.2
23.77484	85.86239	1343.6
23.76811	85.9228	1354.4
23.8865	86.10202	1367.1
24.05535	86.38612	1423.7
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.78965	-71.39003	3124.8
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
-12.56917	-70.103	2189.9
44.88848	11.60805	666.1
44.88848	11.60805	666.1
44.88848	11.60805	666.1
44.88848	11.60805	666.1
44.88848	11.60805	666.1
44.88848	11.60805	666.1
44.88848	11.60805	666.1
44.88848	11.60805	666.1
44.88848	11.60805	666.1
44.88848	11.60805	666.1
44.88848	11.60805	666.1
44.88848	11.60805	666.1
44.88848	11.60805	666.1
44.88848	11.60805	666.1
44.88848	11.60805	666.1
39.20152	-8.6809	648.3
39.20152	-8.6809	648.3
39.20152	-8.6809	648.3
38.95561	-8.97781	666.3
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
51.84913	6.10191	854.7
-3.2045	-60.3312	2693.0
-3.2045	-60.3312	2693.0
-3.2045	-60.3312	2693.0
-3.2045	-60.3312	2693.0
-3.2045	-60.3312	2693.0
-3.2045	-60.3312	2693.0
-3.2045	-60.3312	2693.0
-3.2045	-60.3312	2693.0
-3.2045	-60.3312	2693.0
-3.2045	-60.3312	2693.0
-3.2045	-60.3312	2693.0
-3.2045	-60.3312	2693.0
-8.4412	-63.5513	2392.8
-8.4412	-63.5513	2392.8
-8.4412	-63.5513	2392.8
-8.4412	-63.5513	2392.8
-8.4412	-63.5513	2392.8
-8.4412	-63.5513	2392.8
-8.4412	-63.5513	2392.8
-8.4412	-63.5513	2392.8
-8.4412	-63.5513	2392.8
-8.4412	-63.5513	2392.8
-8.4412	-63.5513	2392.8
51.1282	4.3156	847.3
51.1282	4.3156	847.3
51.1282	4.3156	847.3
51.1282	4.3156	847.3
51.1282	4.3156	847.3
51.1282	4.3156	847.3
51.1282	4.3156	847.3
51.1282	4.3156	847.3
-85.16263	166.67475	34.9
-85.15963	166.7048	34.9
-85.15963	166.7048	34.9
-85.16158	166.69162	34.9
-71.89568	11.96102	373.6
-71.89568	11.96102	373.6
-71.88833	11.95833	382.1
-71.88833	11.95833	382.1
-71.8797	11.95607	387.0
-71.8797	11.95607	387.0
-71.8797	11.95607	387.0
-71.83582	12.29557	444.4
-71.83582	12.29557	444.4
-72.13937	11.51602	228.8
-71.85628	12.1496	480.5
-71.85628	12.1496	480.5
-71.41117	12.80322	476.9
-71.43223	12.73133	394.4
-71.43223	12.73133	394.4
-71.51275	12.57468	481.8
-77.85685	160.93025	138.8
-77.8806	160.8222	149.4
-77.88663	160.77358	153.2
-77.88823	160.80595	151.6
-77.87908	160.91833	148.1
-77.6419	160.9399	130.6
-77.64415	160.94463	131.6
-77.50545	161.00313	118.0
-77.50545	161.00313	118.0
-85.90501	-132.80249	373.5
-85.90501	-132.80249	373.5
-85.90373	-132.81058	372.7
-85.90373	-132.81058	372.7
-85.90318	-132.81293	372.7
-85.90318	-132.81293	372.7
-85.90285	-132.81435	372.7
-85.90285	-132.81435	372.7
-85.90215	-132.81942	372.1
-85.90215	-132.81942	372.1
-85.9022	-132.85013	368.8
-85.9022	-132.85013	368.8
-85.90028	-132.83762	370.6
-85.90028	-132.83762	370.6
-77.20457	159.84137	82.3
-77.20457	159.84137	82.3
-77.20123	159.84217	83.1
-77.20123	159.84217	83.1
-77.19872	159.84153	81.4
-77.19872	159.84153	81.4
-77.19622	159.8436	82.2
-77.19622	159.8436	82.2
-77.19492	159.84098	81.4
-77.19492	159.84098	81.4
-77.19385	159.84297	82.2
-77.19385	159.84297	82.2
-77.6419	160.9399	130.6
-77.64415	160.94463	131.6
-77.65335	160.9511	131.3
-77.65335	160.9511	131.3
-77.66108	160.94197	127.1
-77.66108	160.94197	127.1
-77.67195	160.96385	125.3
-77.67195	160.96385	125.3
-77.67195	160.96385	125.3
-77.67195	160.96385	125.3
-77.66492	160.94683	127.1
-77.66492	160.94683	127.1
-77.66498	160.93922	126.4
-77.66498	160.93922	126.4
-77.54131	160.15066	109.7
-77.54131	160.15066	109.7
-77.88357	160.90868	151.4
-77.88357	160.90868	151.4
-77.86084	160.95688	140.6
-77.84825	160.992	134.1
-77.84325	161.0044	133.7
-77.84274	161.00655	133.7
-77.84955	160.98971	134.5
-77.84955	160.98971	134.5
-77.85046	160.98811	136.8
-73.6965	162.64567	191.4
-73.6965	162.64567	191.4
-73.7495	162.78117	159.0
-73.7495	162.78117	159.0
-73.7495	162.78117	159.0
-73.7495	162.78117	159.0
-84.133	163.25	86.8
-70.83775	67.75643	281.4
-71.39617	67.95316	162.8
-71.39617	67.95316	162.8
-71.39617	67.95316	162.8
-82.4829	-50.9414	206.1
-82.483	-50.9413	206.1
-77.94406	162.00974	163.4
-77.94406	162.00974	163.4
-77.94406	162.00974	163.4
-72.8949	75.0463	148.1
-72.8963	75.0434	148.1
-72.8988	75.0372	147.5
-76.8833	161.1833	99.7
-76.8	160.0167	84.6
-76.8	160.0167	84.6
-77.1167	160.3833	73.6
-77.15	160.3167	74.1
-77.1167	161.0667	84.4
-77.0	160.35	79.8
-77.0667	161.25	87.3
-76.9167	160.9	101.0
-80.26309	-82.18705	304.6
-80.26309	-82.18705	304.6
-80.26309	-82.18705	304.6
-80.30576	-82.11405	297.7
-80.26334	-82.18677	304.6
-72.08056	24.28333	279.6
-71.90833	24.23611	338.7
-72.02222	24.35	294.6
-76.9084	160.941	98.9
-76.9084	160.941	98.9
-77.6146	160.9639	114.2
-77.6146	160.9639	114.2
-77.614	160.9539	113.3
-77.614	160.9539	113.3
-77.6076	160.9503	105.8
-77.6076	160.9503	105.8
-77.6076	160.9516	105.8
-77.6076	160.9516	105.8
-77.6098	160.9469	112.1
-77.6098	160.9469	112.1
-84.78717	-116.3993	435.1
-84.78717	-116.3993	435.1
-84.77997	-116.47117	421.3
-84.77997	-116.47117	421.3
-84.72887	-114.2193	427.0
-84.72887	-114.2193	427.0
-84.72887	-114.2193	427.0
-84.72887	-114.2193	427.0
-84.72887	-114.2193	427.0
-84.72887	-114.2193	427.0
-84.72805	-114.22602	425.9
-84.72805	-114.22602	425.9
-84.73133	-115.96477	402.8
-84.73133	-115.96477	402.8
-76.6963	159.5962	81.6
-76.6963	159.5962	81.6
-76.7	159.4	81.9
-76.7084	159.3843	82.1
-76.7321	159.553	83.6
-76.6962	159.5568	83.7
-76.6962	159.5568	83.7
-76.9999	159.6687	79.4
-76.7033	159.6683	80.0
-76.7089	159.6706	80.1
-76.7107	159.677	80.2
-76.6984	159.6703	80.7
-77.6	161.1	94.6
-77.6	161.3	89.7
-77.6	161.4	89.6
-77.6	161.1	94.6
-83.9	166.3	192.5
-83.9	166.3	192.5
-76.6962	159.731	82.3
-76.2631	159.2314	105.2
-76.2631	159.2314	105.2
-71.8215	25.6772	436.8
-71.9554	25.3832	465.9
-72.1068	25.0927	406.3
-72.1006	25.1408	404.9
-72.063	25.0773	393.9
-71.9446	25.161	451.5
-74.5417	163.98341	343.4
-77.5525	160.22747	112.7
-77.75693	161.5548	98.2
-77.77925	161.30782	111.9
-77.54568	161.29531	82.0
-77.54568	161.29531	82.0
-77.57055	161.03756	83.9
-77.57055	161.03756	83.9
-77.39693	161.43073	91.7
-77.39693	161.43073	91.7
-77.92029	160.33389	161.7
-77.69713	162.75011	94.4
-77.53051	160.24058	107.5
-77.82658	161.03511	127.9
-77.82658	161.03511	127.9
-77.82658	161.03511	127.9
-77.87118	160.67917	144.8
-77.87118	160.67917	144.8
-77.53051	160.24058	107.5
-77.75	160.383	125.1
-77.751	160.341	131.1
-77.749	160.383	125.1
-68.8194	77.68526	257.5
-68.82566	77.6622	235.4
-77.9704	161.1751	180.9
-5.04101	-80.07391	1187.8
-5.05991	-79.87473	1597.3
-5.10169	-79.87633	1537.2
-5.11342	-79.89464	1484.8
-5.11509	-79.89297	1484.8
-4.93689	-80.34399	343.0
-5.01507	-80.04645	1345.1
-4.98829	-80.02149	1491.0
-4.97742	-80.01317	1519.8
-5.03556	-79.80562	1646.7
-5.02893	-79.83229	1659.9
-5.03476	-79.82562	1657.0
-5.04567	-79.84893	1644.5
-5.05992	-79.87557	1581.3
